Afrika	Afrika
baie	baie
wêreldkongres	wêreldkongres
Office	Office
ekstern	ekstern
polisie	polisie
bestemming	bestemming
advokaat	advokaat
vaartuig	vaartuie
volksrepubliek	volksrepubliek
naam	naam
jaarliks	jaarlikse
veeartsenyinvoerpermit	Veeartsenyinvoerpermit
oorweldig	oorweldigende
magistraat	magistraat
munisipaal	munisipaal
VMS	VMS
hergeboorte	hergeboorte
doeane-unie	doeane-unie
loodsprojek	loodsprojekte
R125	R125
geduld	geduld
fasiliteerder	fasiliteerders
monsternemer	monsternemer
2000	2000
uiteinde	uiteinde
modereer	gemodereer
medisynebeheerraad	medisynebeheerraad
uitstaande	uitstaande
algeheel	algeheel
speen	speen
geen	Geen
kernbydrae	kernbydrae
aanduiding	aanduidings
per	Per
vingerafdruk	vingerafdruk
vennootskap	vennootskappe
noodtaakspan	noodtaakspan
verkiesingswet	verkiesingswet
spits	spits
vertolker	vertolkers
so	So
agenda	agenda
tale-leerareaverklaring	Tale-leerareaverklaring
beraming	beraming
tydens	tydens
bekragtig	bekragtig
ooreenstem	ooreenstem
benut	benut
omgewingsgeregtigheid	omgewingsgeregtigheid
gebruiklik	Gebruiklike
swart	swart
kwesbaarste	kwesbaarstes
finansieel	finansieel
ambagsman	ambagslui
boublok	boublok
Ndebele	Ndebele
tel	Tel
ruimte	ruimte
tussen	tussen
gees	gees
onderneming	ondernemings
www.gov.za-skakel	www.gov.za-skakel
opneem	opgeneem
verkiesing	verkiesing
daarstel	daargestel
nie	NIE
verbloem	verbloem
tweetalige	tweetalige
afsonderlik	afsonderlike
Gomomo	Gomomo
haweoperateur	haweoperateurs
verskeep	verskeep
16:00	16:00
laas	laas
voortsetting	voortsetting
hoofrolspeler	hoofrolspeler
opgawe	opgawe
dogter	dogter
boelie	boelie
bestel	bestel
Afrika-	Afrika-
onderaan	onderaan
anti-armoedestrategie	anti-armoedestrategie
aanspraak	aanspraak
skaap	skaap
reël	reël
laboratorium	laboratorium
kontekstueel	kontekstuele
fokus	fokus
IV-klag	IV-klagte
CITES	CITES
aksie	aksie
sonkrag	sonkrag
breed	breed
eksklusief	eksklusief
diereverbeteringspermit	diereverbeteringspermit
vergemakliking	vergemakliking
formatief	formatief
bewerkstelliging	bewerkstelliging
voël	voëls
gemeenskapsentrum	gemeenskapsentrum
sameroeping	sameroeping
Europa	Europa
fonds	fondse
verwesenliking	verwesenliking
verbanning	verbanning
anti-korrupsie	anti-korrupsie
bewys	Bewys
landboumiddel	Landboumiddels
inkomste	inkomste
kontinuïteit	kontinuïteit
ouderdom	ouderdom
rand	rand
insluit	insluitend
fasiliteerder	fasiliteerder
ken	ken
subsidie	subsidie
eweneens	eweneens
saamstaan	saamstaan
groot	Groot
nodig	nodige
energiebron	energiebronne
regstelsel	regstelsel
normaliseer	normaliseer
vermoë	vermoë
LBS-aftrekking	LBS-aftrekking
arresteer	gearresteer
konvensie	konvensie
ontwikkel	ontwikkelde
?	?
Acrobat	Acrobat
toerisme	toerisme
nalaat	nalaat
beginsel	beginsel
kies	Kies
verskil	verskillend
regeringskapasiteit	regeringskapasiteit
of	óf
leier	leier
opoffering	opofferings
persoonlik	persoonlik
aansoeknommer	aansoeknommer
visvangspermit	visvangspermit
ontwikkelingsoproepsentrum	ontwikkelingsoproepsentrum
kontakpersoon	kontakpersoon
voorstel	voorgestel
ervaar	ervaar
konseptueel	konseptuele
ligging	ligging
na	na
assessering-strategie	assessering-strategieë
lobola	lobola
proses	proses
bitter	bitter
emosioneel	emosionele
bestorwe	bestorwe
burger	burgers
wat	Wat
presidentslosie	presidentslosie
attesteringsafdeling	attesteringsafdeling
slagspreuk	Slagspreuk
namens	namens
traagheid	traagheid
begindatum	begindatum
eksklusief	eksklusiewe
ruimte	ruimtes
elektrisiteitsvoorsiening	elektrisiteitsvoorsiening
effens	effens
koppel	koppel
allerbelangrik	allerbelangrik
staking	staking
hawegesondheid	Hawegesondheid
rekord	rekord
mekaar	mekaar
motiveer	motiveer
wisselkoers	wisselkoers
belastingaansporing	belastingaansporing
geldig	geldige
regdeur	regdeur
diens	Dienste
republiek	republiek
uitdra	uitdra
kliënt	kliënte
veiligheidsituasie	veiligheidsituasie
hof	howe
sterfte	sterfte
SETA	SETA
waarheids-	Waarheids-
teleurstel	teleurstel
nat	nat
opsienbarend	opsienbarende
onverwag	onverwag
27	27
indien	indien
welbekend	welbekend
suidelik	suidelike
besonderheid	besonderhede
mnr	Mnr
gebruiker	gebruikers
direktoraat	direktoraat
dergelik	dergelike
buurman	buurman
uitnemend	uitnemende
bekom	bekom
millenniumontwikkelingsdoelwit	millenniumontwikkelingsdoelwit
kultureel	kulturele
alleen	alleen
waarde	waarde
groei	Groei
loonvlak	loonvlakke
OKD	OKD
vergemaklik	vergemaklik
tydsduur	tydsduur
sodoende	sodoende
mandaat	mandaat
gaan	gaan
verbruikers-	verbruikers-
goedkeur	goedgekeur
oorsee	Oorsese
eiendomsbelang	eiendomsbelange
tussenkomend	tussenkomende
werker	werker
krap	krap
tevore	tevore
bowenal	bowenal
sulke	sulke
toepaslik	toepaslike
-ontleder	-ontleder
nasie	nasie
spesie	Spesies
hooggeëerd	hooggeëerd
lewe	lewens
ontplooi	ontplooi
uitstippel	uitstippel
uitbesteding	uitbesteding
belastingperiode	belastingperiode
kniehalter	kniehalter
koud	koue
aanwend	aangewend
vooraanstaande	vooraanstaande
hooggeregshof	hooggeregshof
soos	Soos
behuising	behuising
000	000
rugbywêreldbeker	Rugbywêreldbeker
omgewingsimpakevaluering	omgewingsimpakevaluerings
isiXhosa	isiXhosa
geveg	geveg
Cas	Cas
optrede	optredes
vir	vir
spruit	spruit
600	600
besluit	besluit
noodwendig	noodwendig
oud	oud
beswaar	beswaar
huwelik	huwelike
vinnig	vinniger
soveel	soveel
afhanklik	afhanklik
kus-	kus-
herkonstruksie-	herkonstruksie-
2	2
hernubaar	hernubare
voorwaarde	voorwaardes
nakoming	nakoming
leerderprofiel	Leerderprofiel
wete	wete
skuif	skuif
onderworpe	onderworpe
visvangsaktiwiteit	visvangsaktiwiteit
omgewingsaak	omgewingsaak
baie	Baie
C	C
gemeenskapsveiligheid	gemeenskapsveiligheid
dispariteit	dispariteit
behoort	behoort
finaliseer	gefinaliseer
Schippers	Schippers
dompel	dompel
berader	beraders
onbetroubaar	onbetroubaar
besending	besending
uitreik	uitgereik
vervoerstelsel	vervoerstelsel
tye	tye
skuldenaar	skuldenaar
beskrywing	beskrywing
koppel	gekoppel
leerdergerig	leerdergerig
onderwerparea	onderwerpareas
vóór	vóór
aktiwiteits-gebaseerd	aktiwiteits-gebaseerde
ambagsman	ambagsman
buurman	buurmense
blyk	blyk
instel	ingestel
simbolies	simboliese
trou	getrou
perlemoenstropery	perlemoenstropery
monitering-	monitering-
sakeonderneming	sakeonderneming
eksemplaar	eksemplaar
inkomstediens	inkomstediens
visueel	visuele
eie	eie
arres	arres
identiteit	identiteit
ondubbelsinnig	ondubbelsinnige
vra	vra
lot	lot
herverdeling	Herverdeling
migrasie	migrasie
bilateraal	bilateraal
wyd	wyd
aanpak	aanpak
versoeningskommissie	versoeningskommissie
afloop	afgelope
aankoop	aankope
industrieel	Industriële
aanstel	aangestel
nommer	nommer
hiermee	Hiermee
instem	instem
opsig	opsig
aanlyn	Aanlyn
klas	klasse
tegnies	tegniese
registreer	geregistreerde
sekuriteit	Sekuriteit
landelik	landelik
verbetering	verbetering
gesagsliggaam	Gesagsliggaam
staatsbegroting	staatsbegroting
koordloos	koordlose
skryf	geskryf
jaarliks	jaarliks
bedoel	bedoel
AsgiSA	AsgiSA
belegging	Belegging
behuisingstandaard	behuisingstandaard
wys	wys
verstande	verstande
ongeregistreerd	ongeregistreerde
persoon	persoon
ondersoek	Ondersoek
terugstuur	terugstuur
bekwaam	bekwaam
individu	Individue
kontakbestuurder	kontakbestuurder
ry	ry
bring	bring
lank	lange
novelle	novelle
grensbeheer	grensbeheer
dier	dier
indien	Indien
diagnosties	Diagnostiese
danksy	danksy
permitvoorwaarde	permitvoorwaarde
brief	brief
getuie	getuie
moontlikheid	moontlikhede
nooi	nooi
taalvaardigheid	taalvaardighede
wis	wis
byvoordeel	byvoordele
Billiton	Billiton
medium-	medium-
aanvuur	aangevuur
attesteer	geattesteer
administrasie	administrasie
versoeking	versoeking
maak	make
grondves	grondves
bees	bees
opteken	opteken
voorstel	voorgestelde
meld	meld
demokrasie	demokrasie
oral	oral
uitstekend	uitstekend
raadpleeg	Raadpleeg
grondwetlik	grondwetlike
grond	gegrond
kapitaalgoed	kapitaalgoedere
vasheg	vasgeheg
organisasie	Organisasies
area	areas
ondergaan	ondergaan
vermenigvuldiging	vermenigvuldiging
parlement	parlement
uitdaging	uitdaging
toevoeg	toevoeg
landbou	landbou
speel	gespeel
beampte	beampte
situasie	situasies
persentasie	persentasies
ongelukkig	ongelukkig
helper	helpers
metaal	metaal
staatsdepartement	staatsdepartement
voorsitterskap	voorsitterskap
kontrakteer	gekontrakteer
inneem	inneem
huweliksvoorwaardekontrak	huweliksvoorwaardekontrak
standaard	Standaarde
herverdeling	herverdeling
bestendig	bestendig
handelsnaam	handelsnaam
jaar	jaar
tweedens	Tweedens
volhou	volhou
werksoekvermoë	werksoekvermoë
vas	vas
beleid	beleid
kwesbaarste	kwesbaarste
gom	gom
begroot	begroot
suidelik	suidelik
ten	ten
Zimbabwe	Zimbabwe
toepassingsterrein	toepassingsterrein
teenspoed	teenspoed
lewensfase	lewensfase
intermediêr	intermediêr
eis	geëis
behoeftig	behoeftig
instrument	instrumente
spoor-	spoor-
Kha	Kha
saadtoetssertifikaat	Saadtoetssertifikate
vernoem	vernoem
koördineringstruktuur	koördineringstruktuur
gemeenskapspolisiëringsforum	gemeenskapspolisiëringsforums
geletterdheid	geletterdheid
plig	pligte
te	te
landbouverwerking	landbouverwerking
kommersieel	kommersieel
gryp	gryp
Palestina	Palestina
sentrum	sentra
bosberaad	bosberaad
doelwit	doelwit
hond	honde
SADC	SADC
hand	hande
totaal	totale
direkteur	direkteur
moenie	moenie
addisioneel	addisionele
aangesien	aangesien
versoeningskommissie	Versoeningskommissie
staan	staan
vry	vry
praat	praat
om	Om
uitkomsgebaseerd	uitkomsgebaseerd
publiseer	gepubliseer
sokkervereniging	sokkervereniging
ID-kaart	ID-kaart
geloofwaardig	geloofwaardige
aanbeveling	aanbevelings
oorsee	oorsee
teruggaan	teruggaan
Adobe	Adobe
wild-	wild-
stof	Stowwe
invoervereiste	invoervereiste
stelselmatig	stelselmatige
leerareaverklaring	leerareaverklaring
sê	gesê
toesig	toesig
logistiek	logistiek
uitgawe	uitgawes
aan	Aan
huwelik-	huwelik-
bevoegdheid	bevoegdhede
hawegesondheid	hawegesondheid
goedkeur	goedkeur
infrastruktuurplan	infrastruktuurplan
gehaltetyd	gehaltetyd
koud	koud
plaaslik	plaaslike
oorskry	oorskry
goedkoop	goedkoop
voorskryf	voorgeskryf
8th	8th
onwettig	Onwettige
seun	seuns
byvoorbeeld	byvoorbeeld
wat	wat
onderhoudsprojek	onderhoudsprojek
projek	projekte
vrywillig	vrywillige
endemies	endemiese
helper	helper
ekonomie	Ekonomie
deelneem	deelneem
verbruik	verbruik
stormwind	stormwinde
-lêer	-lêer
heg	geheg
saadtoetsstasie	saadtoetsstasie
verreken	verreken
beoordeel	beoordeel
optimaal	optimaal
realisties	realisties
tree	tree
besonderheid	besonderheid
onmiddellik	onmiddellik
2004-verkiesing	2004-verkiesing
stipendium	stipendium
strategies	strategies
verhoog	verhoogde
mededeling	mededeling
moeder	moeder
wysiging	wysigings
goed	Goeie
turbinetoerusting	turbinetoerusting
lewer	gelewer
hernubaar	hernubaar
bestuurspos	bestuurspos
akkolade	akkolade
medies	Mediese
elk	elk
oplê	oplê
Eck	Eck
installeer	geïnstalleer
verantwoordelikheid	verantwoordelikheid
bestuurswetenskap	bestuurswetenskap
basislyn	basislyn
toelaag	toelaag
buro	Buro
bykomend	Bykomend
nie-permanent	nie-permanente
1998	1998
onderrig-	onderrig-
klaer	klaer
besig	besig
maatreël	maatreël
held	helde
wêreld	wêreld
dat	Dat
gesamentlik	gesamentlike
registrasienommer	registrasienommer
tensy	Tensy
handelsdoeleinde	handelsdoeleinde
verseker	verseker
dag	dag
bate	bate
kortstondig	kortstondige
wapen	wapen
geletterdheidsvorm	geletterdheidsvorme
geboortedatum	geboortedatum
immigrasie-	immigrasie-
Two	Two
inbetaling	inbetaling
minderjarige	minderjarige
sedert	sedert
indring	indring
speaker	speakers
skenk	skenk
mededingingsowerheid	mededingingsowerheid
intree	intree
dadelik	dadelik
outoriteit	outoriteit
koördineer	koördinerende
edel	edel
nalaat	nagelaat
kennis	kennis
skooldag	skooldag
generies	generies
oorlede	oorlede
voorvereiste	voorvereiste
klantkode	klantkode
saamhang	saamhang
korrektief	korrektiewe
lobola	Lobola
opoffering	opoffering
dek	gedek
asseblief	asseblief
wêreldhandelsorganisasie	wêreldhandelsorganisasie
hulpbronontwikkelingstrategie	Hulpbronontwikkelingstrategie
sektor	sektor
sien	sien
omstandigheid	omstandigheid
regeringsmag	regeringsmagte
besigheidsproses-uitbestedingsektor	besigheidsproses-uitbestedingsektor
toewysing	toewysings
besetting	besetting
belastingbetaler	belastingbetaler
sekuriteitstelsel	sekuriteitstelsel
08h00	08h00
kapitaalgoed	kapitaalgoed
gebeurtenis	gebeurtenis
ontwrigting	ontwrigting
6-aanslag	6-aanslag
warmwatertoestel	warmwatertoestel
magtiging	magtiging
biobrandstof	biobrandstowwe
deeltyds	deeltyds
regter	regters
Intellectual	Intellectual
kreatief	kreatiewe
inlyf	inlyf
gematig	gematigde
anti-korrupsieprogram	anti-korrupsieprogram
organiseer	organiseer
gesyferdheid	gesyferdheid
gesond	gesond
waarvan	waarvan
kwalifiseer	kwalifiseer
verwysing	verwysing
geniet	geniet
443	443
deelname	deelname
betalingsadvies	betalingsadvies
ongekaart	ongekaart
perd	perd
polisieklaringsbewys	Polisieklaringsbewyse
sistematies	sistematies
4%	4%
vyftig	vyftig
skepping	skepping
boom	boom
aantyging	aantyging
meet	meet
UNDP	UNDP
portuuroorsig	portuuroorsig
aandeel	aandeel
komponent	komponent
ouer	ouer
julle	julle
voortgaan	Voortgaan
fasiliteit	fasiliteit
vernaam	vernaam
mobiliseer	mobiliseer
finaal	finale
moeilik	moeilik
Sesotho	Sesotho
opsienbarend	opsienbarend
slyper	slyper
slypskool	slypskole
voorlaaste	voorlaaste
prontuit	prontuit
vyf-jaar	Vyf-Jaar
ambagsvaardigheid	ambagsvaardighede
inderdaad	inderdaad
farmaseuties	farmaseuties
landbouprojek	landbouprojek
voor	Voor
bedreig	Bedreigde
oorweging	oorweging
uiters	uiterse
(SACU)-Mercusor	(SACU)-Mercusor
sommeer	sommeer
lewensomstandighede	lewensomstandighede
gesamentlik	Gesamentlike
troeteldier	troeteldiere
wenslik	wenslik
eenvoudig	eenvoudige
bespoediging	Bespoediging
invloed	invloed
ineenstorting	ineenstorting
1-misstof	1-misstof
tweede	tweede
wen	gewen
lys	gelys
munisipaliteit	munisipaliteite
versterk	versterk
nuweling	nuweling
92	92
teister	geteister
gelykstaan	gelykstaande
keuse	keuses
invoer	invoer
oorsaak	oorsaak
fosfor	fosfor
stabiliteit	stabiliteit
Chile	Chile
vak	vak
organiseer	georganiseerde
enorm	enorm
privaat	privaat
maksimum	maksimum
aankondig	aankondig
werk	werke
speler	spelers
United	United
oor	Oor
positief	positief
relevant	relevant
oefening	oefening
detailleer	detailleer
stadium	stadium
verstaanbaar	verstaanbaar
eenders	eenderse
soewerein	soewereine
energiebesparingsmaatreël	energiebesparingsmaatreël
tydperk	tydperk
onwettig	onwettige
klerk	klerk
massief	massief
handelsnaam	Handelsnaam
huistaal	huistaal
18,4%	18,4%
bylaag	bylaag
medies	mediese
vroeg	vroeër
sterf	gestorwe
De	De
Sobukwe	Sobukwe
hout	hout
onregmatig	Onregmatige
hoeveelheid	hoeveelheid
aansoekvereiste	aansoekvereiste
lewering	lewering
gepastheid	gepastheid
geskiedkundig	geskiedkundige
ouer	ouers
orde	orde
pasmaak	pasmaak
armoede	armoede
18	18
vakkundige	vakkundiges
staatsdiensunie	staatsdiensunie
onderhoudseis	onderhoudseis
ná	Ná
godsdienstig	godsdienstig
herdenk	herdenk
woordeskat	woordeskat
vervul	vervul
voorstel	voorstelle
prysenswaardig	prysenswaardige
hoogag	hoogag
mandaattydperk	mandaattydperk
aansluit	aansluit
registrasie	Registrasie
herkapitalisering	herkapitalisering
Sentraal-Afrikaans	Sentraal-Afrikaans
uitmaak	uitmaak
wanneer	wanneer
ekonomies	ekonomiese
bereid	bereid
owerheid	owerheid
geldeenheid	geldeenheid
September	September
telefonies	telefonies
bykom	bykom
dienspunt	dienspunt
hanteer	hanteer
GOW	GOW
muis	muis
ook	ook
R1	R1
gemeenskapsingryping	gemeenskapsingrypings
oordeel	oordeel
gelukkig	Gelukkig
bemoedig	bemoedigend
stabiliseer	stabiliseer
TOL	TOL
wel	wel
Holdings	Holdings
verklaar	verklaar
LW	LW
welkom	welkom
vlak	vlakke
registration	registration
101	101
mede-opwekkingsprojek	mede-opwekkingsprojek
1956	1956
verskuil	verskuil
kus-	Kus-
aansoeker	aansoeker
laag	laagste
reservis	reservis
gesyferd	gesyferd
belasbaar	belasbaar
kreef	kreef
indring	indringende
by	By
November	November
belang	belange
hoogstens	hoogstens
sektoraal	sektoraal
plaas	geplaas
bedoel	bedoelde
beheerbaar	beheerbare
implementeer	implementeer
munisipaliteit	munisipaliteit
beïnvloed	beïnvloed
medisyne	medisyne
aard	aard
permanent	permanente
kind	kind
nywerheidsbeleid	nywerheidsbeleid
buro	buro
(	(
versnelling	versnelling
hoofargitek	hoofargitek
Ina	Ina
grondves	gegrondves
handelsmerkkantoor	handelsmerkkantoor
Jipsa	Jipsa
apartheidsonderwys	apartheidsonderwys
aspek	aspekte
verkoop	verkoop
plig	plig
dieregesondheid	Dieregesondheid
anti-korrupsieprogram	Anti-Korrupsieprogram
geletterdheidsklas	geletterdheidsklasse
môre	more
besigheid-	besigheid-
Dickens	Dickens
minimum	minimum
distrik	distrik
kwintiel	kwintiel
aangaan	aangaan
styging	styging
lank	lang
matriekslaagsyfer	matriekslaagsyfer
tyd	tydjie
onder	onder
nuttig	nuttig
aanwys	aangewese
klank	klanke
vereiste	vereiste
eindbestemming	eindbestemming
hierbo	hierbo
lig	lig
12-riglyn	12-riglyn
ontmagtigde	ontmagtigdes
betreklik	betreklik
addisioneel	addisioneel
byeenkom	byeenkom
streng	strenger
monitering	monitering
kriterium	kriteria
uitbreiding	Uitbreiding
hardeskyf	hardeskyf
inspireer	geïnspireer
verder	verdere
doelstelling	doelstelling
justisie	justisie
alhoewel	Alhoewel
Beers	Beers
HTML	HTML
ontvangserkenning	Ontvangserkenning
beplanningsinstrument	beplanningsinstrument
sistemies	sistemiese
Oliver	Oliver
onweer	onweer
bekommerd	bekommerd
nuut	nuut
Charles	Charles
vervolging	Vervolging
egtheidsertifikaat	egtheidsertifikate
2002-verslag	2002-verslag
7	7
toelaag	toelaes
anorganies	anorganies
perseel	persele
dialoog	dialoog
besigheid	besigheid
uitstalling	uitstalling
staat	State
gemeenskap	gemeenskappe
struktuur	struktuur
deposito	deposito
staatsgrond	Staatsgrond
sleutelprestasieooreenkoms	sleutelprestasieooreenkomste
deel	deel
gemeenskaplik	gemeenskaplike
swakheid	swakhede
vlugtig	vlugtig
werksaamheid	werksaamhede
diensstandaard	diensstandaard
23406	23406
ontwikkelingsrondte	ontwikkelingsrondte
onverbonde	Onverbonde
naweek	naweek
gemeenskapsingryping	gemeenskapsingryping
Afrikaner-intellektueel	Afrikaner-intellektuele
as	As
buitelander	buitelander
volmag	volmag
buitelands	buitelands
kode	kode
endemies	endemies
versamel	versamel
een	Een
China-Suid-Afrika-vennootskap	China-Suid-Afrika-vennootskap
groep	groep
hom	hom
vroue-optog	vroue-optog
eerbaar	eerbaar
Darfoer	Darfoer
vol.	vol.
dergelik	dergelik
konseptueel	konseptueel
gebeure	gebeure
topbestuur	topbestuur
voorraad	voorraad
koordloos	koordloos
beskik	beskore
vermy	vermy
MPD	MPD
vrystel	vrygestel
oordra	oorgedra
leerareaverklaring	leerareaverklarings
kommunikasie	kommunikasie
hulp	Hulp
staatsdrukker	Staatsdrukker
veelvlakkig	veelvlakkig
arbeidsmark	arbeidsmark
verslagkaart	verslagkaart
ongetwyfeld	ongetwyfeld
sluit	sluit
hervorm	hervorm
mark	mark
sertifikaat	Sertifikaat
volwassene-opleidingsprogram	Volwassene-Opleidingsprogram
verval	verval
knop	knop
trek	trek
boete	boete
Kaapstad	Kaapstad
AB	AB
strategies	strategiese
sorgsaam	sorgsaam
voorneem	voornemende
vlag	vlag
konfederasiebeker-toernooi	Konfederasiebeker-toernooi
PDF-weergawe	PDF-weergawes
aannemingsdokument	aannemingsdokument
daarenteen	daarenteen
swoeg	swoeg
formeel	formele
instansie	instansie
vas	vaste
omwentelingstrategie	omwentelingstrategie
beset	beset
lekgotla	lekgotla
sfeer	sfere
aangeleentheid	aangeleenthede
:	:
bekostigbaar	bekostigbaar
V-klag	V-klag
diepseevisserybestuur	diepseevisserybestuur
heen	heen
haal	haal
algeheel	algehele
verwerking	verwerking
Pele	Pele
kom	kom
geheelindruk	geheelindruk
Impact	Impact
situasie	situasie
stuk	stukke
reël	reëls
tekstiel	tekstiele
politiek	politieke
insolvent	Insolvent
registrasie-gedeelte	registrasie-gedeelte
omgewingsopvoeding	omgewingsopvoeding
beletsel	beletsel
Enterprise	Enterprise
steekproef	steekproef
ooreenstem	ooreenstemmende
bonus	Bonusse
opvoedkundig	Opvoedkundig
beurt	beurt
dienspunt	dienspunte
indeel	ingedeel
kwesbaar	kwesbaar
onmoontlik	onmoontlik
mede-opwekkingsprojek	mede-opwekkingsprojekte
onbestendigheid	onbestendigheid
doeleinde	doeleindes
wiel	wiele
administratief	administratiewe
oordraagbaar	oordraagbare
skryf	skryf
spoedig	spoedig
nasionaal	Nasionale
insluiting	insluiting
bestaan	bestaan
laat	laat
albei	albei
lei	Gelei
veel	veel
oorspronklik	oorspronklik
distrikshulpdiens	distrikshulpdiens
naas	naas
geweldsmisdaad	geweldsmisdaad
taal	Tale
energiedoeltreffendheidsveldtog	energiedoeltreffendheidsveldtog
konstitusioneel	konstitusionele
aanspreek	aanspreek
graag	liewer
voorsieningsbeperking	voorsieningsbeperkinge
wet	Wet
hofsaak	hofsaak
opbou	opbouende
beweging	beweging
intervensie	intervensie
koerier	koerier
April	April
oordra	oordra
vrymoedig	vrymoedige
vervolgingsgesag	vervolgingsgesag
industrieel	industrieel
assesseringsmetode	assesseringsmetode
jonk	jongste
vervaardigingstrategie	vervaardigingstrategie
vriend	vriend
persentasie	persentasie
plaasproduk	plaasproduk
29	29
potensiaal	potensiaal
teen	teen
sakeonderneming	sakeondernemings
koördineringstruktuur	koördineringstrukture
tuimel-kieslys	tuimel-kieslys
-sekuriteit	-sekuriteit
natuurwetenskaplik	natuurwetenskaplik
verwikkeling	verwikkelings
ferm	ferm
InfraCo	InfraCo
uitwerking	uitwerking
aandelekapitaal	aandelekapitaal
klimaatsverandering	Klimaatsverandering
onderrigproses	onderrigproses
beampte	Beampte
onderwysbeleid	Onderwysbeleid
soek	soek
24%	24%
bou	Bou
hoëkommissariaat	hoëkommissariaat
deskundige	deskundige
suksesvol	suksesvol
skerpioen	skerpioen
toon	toon
kleding	kleding
aktiwiteits-gebaseerd	aktiwiteits-gebaseerd
duursaam	duursaam
SANDF	SANDF
-liefhebber	-liefhebbers
drie	Drie
besering	beserings
daarin	daarin
wil	wou
4.3	4.3
onderliggend	onderliggend
MacDonalds	MacDonalds
smaak	smaak
reageer	reageer
lewensfase	lewensfases
-nommer	-nommer
American	American
regeringsinligting-webtuiste	Regeringsinligting-webtuiste
behuisingsprogram	behuisingsprogram
nie-Suid-Afrikaans	nie-Suid-Afrikaanse
vermindering	vermindering
interkultureel	interkultureel
toets	toetse
30ste	30ste
nee	nee
fondament	fondament
nuut	nuutste
betoon	betoon
voedsel	voedsel
sertifikaat	sertifikaat
meegaan	meegaande
bylê	bylê
werkskedule	werkskedule
onderwyser	onderwyser
kronies	kroniese
staatsrede	staatsrede
apostilsertifikaat	apostilsertifikate
kustebestuur	kustebestuur
prakties	praktiese
hoe	Hoe
aflewer	aflewer
al	Al
versamel	Versamel
vlagstaat	vlagstaat
sorg	Sorg
begrotingsrede	begrotingsrede
regeringsdiens	regeringsdienste
genoeë	genoeë
waarlik	waarlik
dokument	dokument
beveel	beveel
brei	brei
verspreidingskapasiteit	verspreidingskapasiteit
afskrif	afskrif
KwaDukuza	KwaDukuza
sin	sin
elf	elf
geboorte	geboorte
verkryging	verkryging
golf	golf
insleutel	insleutel
isolasie	isolasie
staatsdiensbestuurder	staatsdiensbestuurder
dink	Dink
werk	Werk
dialoog	Dialoog
verdienste	verdienste
dryfveer	dryfvere
mate	mate
Authority	Authority
sitting	sitting
kliënttipe	kliënttipe
moratorium	moratorium
eenvoudig	eenvoudig
basies	Basiese
leerstof	leerstof
staatsdiamanthandelaar	staatsdiamanthandelaar
kollege	kollege
terwyl	Terwyl
beheer	beheer
spesie	spesie
tuissorg	tuissorg
150	150
TISA	TISA
onbepland	onbeplande
Cities	Cities
mikroörganisme	mikroörganismes
aandag	aandag
waaraan	waaraan
derdens	Derdens
IMC	IMC
behoefte	behoefte
groeikoers	groeikoers
deel	gedeel
kollega	kollegas
aantyging	aantygings
norm	Norme
see	see
aftrek	aftrek
beskrywing	Beskrywing
webtuiste	webtuistes
waardestelsel	waardestelsel
Saloojee	Saloojee
infrastruktuur	infrastruktuur
portuur-oorsigmeganisme	Portuur-oorsigmeganisme
ekonomies	Ekonomiese
0313686011	0313686011
vermenigvuldig	vermenigvuldig
bly	bly
JSE	JSE
miljoen	miljoene
wiskunde	Wiskunde
dringend	dringende
hoewel	Hoewel
posaflewering	posaflewering
aanbieding	aanbiedings
enig	enigste
presidentslosie	Presidentslosie
kabinet	Kabinet
speaker	Speaker
administrasie	administrasies
dek	dek
universeel	universele
biobrandstof	biobrandstof
verdeeldheid	verdeeldheid
3	3
basis	basis
streef	streef
word	word
hulpbron	hulpbronne
doel	doel
misdaadkategorie	misdaadkategorieë
bemagtiging	bemagtiging
nakom	nagekom
Soedan	Soedan
kortom	kortom
lewensvaardigheid	lewensvaardigheid
misdaadsaak	misdaadsake
loonvlak	loonvlak
ontvangsbewys	ontvangsbewys
ontwikkelingsrondte	Ontwikkelingsrondte
winsoogmerk	winsoogmerk
registrateur	Registrateur
strategie	strategie
aanlyn	aanlyn
moniteringstelsel	moniteringstelsels
vaartuigeienaar	vaartuigeienaar
watter	watter
dieregebruik	dieregebruik
grondhervormingsgeval	grondhervormingsgevalle
onvoldoende	onvoldoende
vis-	vis-
tweedens	tweedens
aansienlik	aansienlike
toename	toename
magtigingsbrief	magtigingsbriewe
grondgebruik	grondgebruik
veiligheidsertifikaat	veiligheidsertifikaat
aansoekvorm	aansoekvorm
74	74
integreer	geïntegreer
aanvoorwerk	aanvoorwerk
aanduider	aanduider
privaatsektorplan	privaatsektorplan
kultuur	kultuur
besigheid	besighede
wees	wees
stig	stig
inperking	inperking
min	minder
skaap	skape
vergelyk	vergelyk
oggendbyeenkoms	oggendbyeenkoms
fluktueer	fluktuerende
deernisvol	deernisvol
kitskosonderneming	kitskosonderneming
goed	Goedere
vaardigheidsontwikkeling	vaardigheidsontwikkeling
skriftelik	skriftelik
selfoonmaatskappy	selfoonmaatskappye
regstel	regstel
assesseringsmetode	assesseringsmetodes
assesseringstandaard	Assesseringstandaarde
MaMofokeng	MaMofokeng
staatsdienskommissie	Staatsdienskommissie
agting	agting
